221.612	4	0	0	3	0.865381	
223.498	4	0	0	2	1.74984	
253.853	6	0	0	3	2.43183	
334.542	7	0	0	3	2.7787	
350.078	8	0	0	3	2.92889	
363.677	9	0	0	3	2.89555	
461.827	10	0	0	3	2.78894	
486.941	11	0	0	3	2.69261	
514.716	12	0	0	3	2.59618	
644.367	13	0	0	3	2.50788	
718.928	14	0	0	3	2.75847	
719.825	14	0	0	2	3.44269	
818.835	16	0	0	3	3.22964	
819.788	16	0	0	2	3.59537	
848.856	18	0	0	3	3.60591	
875.507	19	0	0	3	3.5554	
908.197	20	0	0	3	3.46271	
959.824	21	0	0	3	3.31906	
986.453	22	0	0	3	3.39365	
1021.26	23	0	0	3	3.32711	
1085.45	24	0	0	3	3.18613	
1221.65	25	0	0	3	3.13317	
1304.39	26	0	0	3	2.99726	
1445.5	27	0	0	3	2.80026	
1452.74	27	0	0	2	3.28064	
1519.26	29	0	0	3	3.16118	
1674.78	30	0	0	3	3.27482	
1721.62	31	0	0	3	3.30249	
1829.2	32	0	0	3	3.31195	
1861.67	33	0	0	3	3.32854	
1893.86	34	0	0	3	3.69692	
1900.87	35	0	0	3	3.7177	
1962.77	36	0	0	3	3.74483	
1990.77	37	0	0	3	3.7369	
2078.18	38	0	0	3	3.63473	
2139.78	39	0	0	3	3.59617	
2245.69	40	0	0	3	3.47344	
2298.83	41	0	0	3	3.57589	
2338.46	42	0	0	3	3.5523	
2387.4	43	0	0	3	3.60873	
2506.68	44	0	0	3	3.51812	
2537.18	45	0	0	3	3.53441	
2554.19	46	0	0	3	3.76876	
2558.87	47	0	0	3	3.7798	
2702.98	48	0	0	3	3.63909	
2703.42	48	0	0	2	3.69274	
2745.22	50	0	0	3	3.64858	
2781.08	51	0	0	3	3.62931	
2870.86	52	0	0	3	3.54594	
2976.47	53	0	0	3	3.49499	
3039	54	0	0	3	3.65357	
3088.36	55	0	0	3	3.66304	
3106.4	56	0	0	3	3.67989	
3158.04	57	0	0	3	3.80814	
3233.64	58	0	0	3	3.77571	
3237.76	59	0	0	3	3.77118	
3245.04	60	0	0	3	3.76436	
3278.01	61	0	0	3	3.73616	
3291.64	62	0	0	3	3.77694	
3345.61	63	0	0	3	3.7706	
3354.51	64	0	0	3	3.77789	
3388.45	65	0	0	3	3.82824	
3410.61	66	0	0	3	3.81821	
3484.9	67	0	0	3	3.75783	
3503.19	68	0	0	3	3.80068	
3513.02	69	0	0	3	3.7915	
3528.8	70	0	0	3	3.81377	
3663.11	71	0	0	3	3.76025	
3672.25	72	0	0	3	3.79367	
3704.58	73	0	0	3	3.76149	
3780.24	74	0	0	3	3.7527	
3801.93	75	0	0	3	3.81401	
3867.64	76	0	0	3	3.77111	
3913.26	77	0	0	3	3.73841	
4054.61	78	0	0	3	3.69397	
4091.44	79	0	0	3	3.66183	
4162.6	80	0	0	3	3.61558	
4173.4	81	0	0	3	3.60848	
4186.07	82	0	0	3	3.66266	
4226.15	83	0	0	3	3.76102	
4247.44	84	0	0	3	3.75871	
4260.29	85	0	0	3	3.75246	
4274.4	86	0	0	3	3.74277	
