293.559	35.76	9.21953	0.25641	0	33
294.193	35.7201	9.19965	0.253165	0	32
298.206	35.2395	9.07586	0.2625	0	32
307.279	34.1989	9.00586	0.271605	0	34
307.429	35.5763	9.00147	0.268293	0	33
311.205	35.1447	8.89225	0.277108	0	33
315.328	34.6852	9.24901	0.285714	0	34
322.551	33.9085	9.23467	0.294118	0	35
323.322	34.1216	9.21263	0.290698	0	34
325.425	33.9011	9.1531	0.298851	0	34
326.577	33.7816	9.12082	0.306818	0	34
328.945	33.5384	9.05517	0.314607	0	34
329.75	33.4565	9.03306	0.322222	0	34
331.286	33.3014	8.99119	0.32967	0	34
332.274	33.2023	8.96443	0.336957	0	34
335.972	32.9194	9.79521	0.333333	0	34
336.525	35.2486	9.77911	0.329787	0	33
337.051	35.4657	9.76384	0.326316	0	32
338.202	35.3449	9.7306	0.333333	0	32
347.265	34.9701	10.5169	0.329897	0	33
351.07	34.5911	11.0167	0.336735	0	35
351.785	35.5645	10.9943	0.333333	0	34
352.134	36.6036	10.9834	0.33	0	33
356.706	36.4307	10.8426	0.326733	0	32
359.536	36.9309	11.681	0.323529	0	32
361.541	37.7796	11.6163	0.320388	0	31
362.251	37.7636	11.5935	0.317308	0	30
363.045	37.681	11.5681	0.32381	0	30
364.664	38.2807	11.5928	0.320755	0	30
365.153	38.2374	11.5772	0.317757	0	29
367.192	38.3588	11.5129	0.314815	0	28
375.553	37.563	11.6633	0.311927	0	29
380.058	38.1568	11.525	0.309091	0	28
386.46	38.9186	11.7731	0.306306	0	29
396.645	38.3204	12.707	0.303571	0	30
399.711	38.1081	12.6641	0.300885	0	30
401.801	37.9099	12.5983	0.307018	0	30
406.302	37.49	12.4587	0.313043	0	30
409.367	37.2093	12.3654	0.318966	0	30
410.633	37.0946	12.3273	0.324786	0	30
427.092	36.5321	12.0749	0.322034	0	30
428.927	38.7924	12.237	0.319328	0	30
432.126	38.5741	12.1464	0.316667	0	29
433.511	38.4508	12.1829	0.322314	0	30
434.209	38.5541	12.1633	0.319672	0	29
436.324	38.5055	12.1044	0.317073	0	28
437.564	38.3964	12.0701	0.322581	0	28
438.033	38.3785	12.0572	0.32	0	27
440.014	38.2057	12.4739	0.325397	0	28
444.317	37.8357	12.3531	0.330709	0	28
448.418	38.2771	12.2628	0.328125	0	28
453.486	37.8925	12.702	0.325581	0	28
455.656	38.0527	12.6415	0.323077	0	27
455.998	38.0242	12.6321	0.328244	0	27
456.817	37.956	12.6094	0.333333	0	27
457.28	37.9176	12.5966	0.338346	0	27
458.236	39.1881	12.5704	0.335821	0	26
458.261	39.7647	12.5697	0.333333	0	25
463.809	39.3388	13.2179	0.330882	0	27
465.401	39.2043	13.1727	0.335766	0	27
466.23	39.1345	13.1493	0.34058	0	27
468.852	38.9157	13.4997	0.345324	0	28
470.359	39.0121	13.4564	0.342857	0	27
472.409	39.2647	13.398	0.340426	0	26
475.489	39.6605	13.3523	0.338028	0	26
476.253	39.8069	13.3309	0.335664	0	25
479.396	39.5459	13.2435	0.340278	0	25
484.8	39.1051	13.7309	0.344828	0	26
486.479	39.0402	13.6835	0.342466	0	25
489.562	38.7943	13.6446	0.346939	0	26
489.735	38.8234	13.6397	0.344595	0	25
495.354	38.5151	14.4822	0.342282	0	26
496.909	38.9094	14.5584	0.34	0	26
501.086	38.7052	14.437	0.337748	0	25
502.227	38.6555	14.4042	0.335526	0	24
505.303	38.4202	14.3165	0.339869	0	24
507.173	38.3916	14.4051	0.337662	0	24
508.193	38.3145	14.3762	0.341935	0	24
513.555	38.1581	14.2669	0.339744	0	24
516.889	37.912	14.1748	0.343949	0	24
517.213	38.0258	14.166	0.341772	0	23
519.961	38.7676	14.0911	0.339623	0	22
528.398	38.573	14.7663	0.3375	0	24
531.849	39.2838	14.6705	0.335404	0	23
534.947	39.0564	15.4306	0.339506	0	24
540.333	39.4827	15.6287	0.337423	0	24
542.363	39.604	15.5702	0.335366	0	23
542.449	39.7328	15.5678	0.333333	0	22
544.559	40.6244	15.5074	0.331325	0	21
547.709	40.3907	15.4182	0.335329	0	21
557.042	39.961	15.4456	0.333333	0	21
560.82	39.9214	15.3415	0.331361	0	20
563.558	39.7274	15.49	0.335294	0	22
566.603	39.5148	15.508	0.333333	0	22
568.179	39.4543	15.4659	0.331395	0	22
570.095	39.3217	15.4139	0.33526	0	22
574.288	39.0346	15.3014	0.33908	0	22
587.567	38.1524	15.3027	0.342857	0	24
587.785	38.1383	15.297	0.346591	0	24
588.494	38.0923	15.3995	0.350282	0	25
596.954	37.5524	15.2279	0.353933	0	26
598.716	38.8963	15.1831	0.351955	0	25
602.277	39.1271	15.0934	0.35	0	24
605.858	38.8959	15.0041	0.353591	0	24
606.323	38.8661	14.9926	0.357143	0	24
606.697	38.8532	14.9834	0.355191	0	23
607.524	38.8003	15.51	0.358696	0	24
607.87	38.9233	15.5012	0.356757	0	23
608.257	39.3134	15.4913	0.354839	0	22
609.867	39.2838	15.4504	0.352941	0	21
610.906	39.4446	15.6783	0.351064	0	21
612.03	39.4207	15.6495	0.349206	0	20
612.746	39.3746	15.6312	0.352632	0	20
616.677	39.2215	15.6613	0.350785	0	21
622.181	38.9872	15.5228	0.348958	0	20
623.629	38.8966	16.1441	0.352332	0	21
632.394	38.6553	15.9204	0.350515	0	20
634.346	38.9743	15.8713	0.348718	0	19
635.843	39.2611	15.834	0.346939	0	18
635.941	39.8182	15.8315	0.345178	0	17
636.816	40.078	15.8098	0.343434	0	16
652.427	39.374	16.5311	0.341709	0	19
655.362	39.1977	16.5261	0.345	0	20
657.384	39.2576	16.4753	0.343284	0	19
657.825	39.2314	16.4643	0.346535	0	19
660.372	39.0801	16.4008	0.349754	0	19
662.773	38.9385	16.3414	0.352941	0	19
663.607	38.8895	16.3208	0.356098	0	19
664.093	38.861	16.3089	0.359223	0	19
664.984	39.0435	16.287	0.357488	0	18
667.151	38.9166	16.2341	0.360577	0	18
670.612	38.7158	16.1503	0.363636	0	18
694.162	37.6631	17.1191	0.361905	0	23
702.195	37.7588	17.2448	0.36019	0	24
708.429	38.4958	17.0931	0.358491	0	23
711.966	38.3285	17.0081	0.356808	0	22
721.717	38.1836	17.9729	0.35514	0	23
734.585	38.4923	18.5573	0.353488	0	25
735.405	38.6037	18.5366	0.351852	0	24
736.923	38.834	19.08	0.35023	0	24
742.05	38.6931	18.9482	0.348624	0	23
744.492	38.6376	19.3976	0.347032	0	23
744.544	38.6349	19.3962	0.35	0	23
747.159	38.4997	19.3284	0.352941	0	23
748.638	38.5675	19.2902	0.351351	0	22
752.767	38.4416	20.0068	0.349776	0	24
754.77	38.5178	19.9537	0.348214	0	23
756.783	38.4153	19.9006	0.351111	0	23
757.675	38.3729	19.8772	0.349558	0	22
758.654	38.3234	19.8516	0.352423	0	22
760.197	38.2456	19.8141	0.355263	0	23
762.471	38.5548	20.3864	0.353712	0	23
762.676	38.5445	20.3809	0.356522	0	23
767.991	38.3876	20.2399	0.354978	0	22
778.609	38.0124	20.6235	0.353448	0	23
780.564	38.4181	20.5719	0.351931	0	22
780.577	38.5185	20.5715	0.350427	0	21
786.429	38.447	20.8115	0.348936	0	21
787.847	38.8102	20.7741	0.347458	0	20
789.14	38.947	20.74	0.345992	0	19
789.872	39.1463	20.7208	0.344538	0	18
793.473	38.9686	20.6268	0.34728	0	18
794.105	38.9376	20.6104	0.35	0	18
795.538	38.8675	20.5732	0.352697	0	18
795.684	38.8603	20.5695	0.355372	0	18
796.018	38.9091	20.5608	0.353909	0	17
796.484	38.9021	20.5488	0.352459	0	16
799.403	39.1295	21.0035	0.35102	0	17
805.412	38.8376	21.2852	0.353659	0	18
807.164	38.7533	21.239	0.356275	0	18
808.399	38.6941	21.2066	0.358871	0	18
812.429	38.8734	21.1168	0.35743	0	18
813.29	38.8323	21.0945	0.36	0	18
816.443	38.6823	21.013	0.36255	0	18
816.579	39.0525	21.0095	0.361111	0	17
823.624	38.7815	21.528	0.359684	0	20
824.49	38.7407	21.5054	0.362205	0	20
827.162	38.6819	21.4359	0.360784	0	19
829.507	38.5725	21.3753	0.363281	0	19
831.443	38.4827	21.3255	0.365759	0	19
831.957	38.5228	21.3123	0.364341	0	18
832.929	38.531	21.2875	0.362934	0	17
833.243	38.5165	21.2794	0.365385	0	17
835.219	38.4254	21.2291	0.367816	0	17
836.388	38.3717	21.1994	0.370229	0	17
836.687	38.5237	21.3048	0.368821	0	17
839.784	38.3817	21.4647	0.371212	0	18
841.21	38.7381	21.4283	0.369811	0	17
846.261	38.5068	21.3004	0.37218	0	17
847.593	38.4463	21.267	0.374532	0	17
848.344	38.5781	21.3092	0.373134	0	17
852.41	38.8272	21.4396	0.371747	0	18
860.053	38.4822	21.4661	0.374074	0	20
860.338	38.5148	21.459	0.372694	0	19
870.556	38.3597	21.497	0.371324	0	19
870.915	38.3439	21.4881	0.373626	0	19
876.149	38.1514	21.6256	0.372263	0	20
876.546	38.5014	21.8904	0.370909	0	20
882.384	38.2706	22.1724	0.369565	0	22
888.008	38.0283	22.0918	0.371841	0	23
888.316	38.0455	22.0841	0.370504	0	22
888.42	38.31	22.0816	0.369176	0	21
891.695	38.2329	22.1513	0.367857	0	21
891.783	38.2733	22.1491	0.366548	0	20
893.245	38.2107	22.1129	0.368794	0	20
900.186	37.9407	22.1141	0.367491	0	21
900.48	38.0973	22.1068	0.366197	0	20
901.336	38.2448	22.0858	0.364912	0	19
906.256	38.1818	21.9893	0.363636	0	19
906.537	38.1905	21.9825	0.362369	0	18
907.476	38.2054	21.9598	0.361111	0	17
918.938	37.7734	22.0525	0.359862	0	19
920.892	37.6949	22.0057	0.358621	0	18
922.952	37.6535	21.9824	0.357388	0	19
927.884	37.5716	22.4661	0.356164	0	20
939.061	37.1459	22.2407	0.354949	0	20
942.808	37.4172	23.1036	0.353741	0	20
943.014	37.7122	23.0986	0.352542	0	19
945.709	37.7773	23.0327	0.351351	0	18
947.28	38.1095	23.1615	0.350168	0	18
947.767	38.1668	23.1496	0.348993	0	17
951.871	38.0497	23.1094	0.347826	0	17
953.534	38.3812	23.0691	0.346667	0	16
954.54	38.3408	23.0448	0.348837	0	16
971.085	37.7392	23.2158	0.347682	0	21
973.657	37.6395	23.1544	0.349835	0	21
975.192	37.648	23.118	0.348684	0	20
977.499	37.6439	23.3955	0.347541	0	21
978.151	37.7696	23.3799	0.346405	0	20
978.716	37.8917	23.3664	0.345277	0	19
992.829	38.04	23.8909	0.344156	0	21
996.022	37.9415	24.1739	0.343042	0	21
997.743	37.9959	24.1775	0.341935	0	21
1000.94	37.9019	24.1003	0.340836	0	20
1001.03	37.8986	24.0982	0.342949	0	20
1004.69	37.9442	24.0102	0.341853	0	19
1015.51	37.5402	24.2373	0.343949	0	20
1015.72	38.0132	24.2321	0.342857	0	19
1017.52	38.4177	24.1894	0.341772	0	18
1019.84	38.3432	24.1574	0.340694	0	18
1020.66	38.4201	24.2093	0.339623	0	18
1024.91	38.3198	24.1578	0.338558	0	18
1028.91	38.3197	24.0907	0.3375	0	18
1034.43	38.1159	23.9748	0.336449	0	18
1046.26	37.9318	24.4865	0.335404	0	22
1047.86	38.1393	24.4492	0.334365	0	21
1055.03	38.3356	24.4271	0.333333	0	21
1065.07	37.9744	24.2748	0.335385	0	22
1067.28	38.1149	24.3796	0.334356	0	22
1068.97	38.0544	24.3409	0.336391	0	22
1069.14	38.1414	24.3372	0.335366	0	21
1069.88	38.1151	24.3204	0.337386	0	21
1070.08	38.1077	24.3156	0.339394	0	21
1076.95	37.8649	25.0783	0.34139	0	23
1089.03	38.1839	25.1521	0.340361	0	24
1095.67	37.9915	25.269	0.339339	0	24
1096.34	37.9684	25.2537	0.341317	0	24
1100.37	37.9495	25.1612	0.340299	0	23
1105.09	37.7874	25.0538	0.342262	0	23
1113.69	37.7877	25.0067	0.341246	0	23
1116.67	37.7372	25.7202	0.340237	0	24
1122.34	37.5463	25.822	0.342183	0	26
1131.82	37.2496	26.8455	0.341176	0	31
1137.95	37.3338	26.7008	0.340176	0	30
1149.73	37.1264	27.1624	0.339181	0	31
1151.6	37.0777	27.1183	0.338192	0	30
1152.06	37.159	27.1248	0.337209	0	30
1158.31	36.9809	26.9784	0.336232	0	29
1167.06	36.7684	26.7876	0.33526	0	29
1169.06	36.7085	26.8267	0.334294	0	29
1169.23	37.0321	26.8227	0.333333	0	28
1173.57	37.0117	27.1074	0.332378	0	30
1175.27	37.0177	27.0682	0.331429	0	29
1177.72	37.1724	27.0117	0.330484	0	28
1177.78	37.1705	27.0104	0.332386	0	28
1178.14	37.1592	27.0021	0.334278	0	28
1180.01	37.1004	26.9594	0.336158	0	28
1184.14	37.0402	26.9948	0.335211	0	28
1184.85	37.0178	27.0004	0.337079	0	29
1185.73	37.4894	26.9802	0.336134	0	28
1189.32	37.3765	26.899	0.337989	0	28
1189.9	37.358	27.0409	0.339833	0	29
1191.79	37.3216	26.9983	0.338889	0	28
1192.7	37.3312	26.9775	0.33795	0	27
1195.56	37.2418	26.9129	0.339779	0	27
1198.31	37.1564	27.147	0.341598	0	28
1207.26	36.881	27.2125	0.343407	0	29
1208.88	37.0024	27.176	0.342466	0	28
1209.38	37.4546	27.1648	0.34153	0	27
1213.51	37.5641	27.0723	0.340599	0	26
1222.43	37.3571	27.1989	0.339674	0	27
1223.23	37.6421	27.1811	0.338753	0	26
1227.68	37.5055	27.0825	0.340541	0	26
1229.6	37.4896	27.2727	0.339623	0	26
1232.23	37.4095	27.2144	0.341398	0	26
1236.45	37.282	27.2286	0.343164	0	27
1236.92	37.2679	27.2182	0.34492	0	27
1238.43	37.2256	27.2218	0.344	0	27
1243.89	37.2807	27.1662	0.343085	0	28
1254.44	37.0021	26.9937	0.342175	0	28
1257.44	37.0603	26.9294	0.34127	0	27
1257.79	37.05	26.9219	0.343008	0	27
1267.58	36.7673	26.8658	0.342105	0	28
1268.93	36.8869	26.8373	0.341207	0	27
1269.29	37.0655	26.8295	0.340314	0	26
1274.63	37.136	26.7208	0.339426	0	26
1278.74	37.0676	26.6348	0.338542	0	25
1286.2	37.6142	26.5211	0.337662	0	25
1286.87	37.5947	26.5074	0.339378	0	25
1287.09	37.5882	26.5028	0.341085	0	25
1287.54	37.611	26.4936	0.340206	0	24
1291.5	37.4957	26.4124	0.341902	0	24
1293.54	37.567	26.3708	0.341026	0	23
1301.15	37.5446	26.4297	0.340153	0	24
1302.4	37.5085	26.4043	0.341837	0	24
1307.32	37.4731	26.5652	0.340967	0	25
1317.47	37.1844	26.4642	0.34264	0	26
1317.6	37.1994	26.4616	0.341772	0	25
1319.45	37.1472	26.4244	0.343434	0	25
1322.39	37.9419	26.6485	0.342569	0	25
1326.6	37.9452	26.7736	0.341709	0	25
1328	37.905	26.7452	0.343358	0	25
1333.35	38.5122	26.9224	0.3425	0	25
1334.06	38.4917	26.9428	0.34414	0	26
1337.16	38.5682	26.8803	0.343284	0	25
1337.69	38.6605	26.8697	0.342432	0	24
1339.6	38.729	27.1263	0.341584	0	24
1342.93	38.633	27.0774	0.34321	0	25
1343.36	38.6205	27.0686	0.344828	0	25
1345.61	38.8227	27.0719	0.34398	0	25
1353.88	38.7466	27.0551	0.343137	0	25
1362.01	38.869	26.8936	0.342298	0	24
1365.67	38.7914	26.8214	0.341463	0	23
1369.91	38.6714	26.7385	0.343066	0	23
1374.94	38.5299	26.6406	0.34466	0	23
1391.32	38.0764	26.3271	0.346247	0	23
1391.42	38.0736	26.3251	0.347826	0	23
1396.43	37.9371	26.2307	0.349398	0	23
1399.36	37.8575	26.1757	0.350962	0	23
1402.2	37.781	26.1228	0.352518	0	23
1410.54	37.6577	25.9941	0.351675	0	23
1413.95	37.7912	25.9315	0.350835	0	22
1416.88	37.87	26.0235	0.35	0	22
1421.79	37.9667	25.9337	0.349169	0	21
1425.37	37.8713	25.8685	0.350711	0	21
1430.64	37.7319	25.7733	0.352246	0	21
1432.94	37.6714	25.7319	0.353774	0	21
1433.24	37.6634	25.7265	0.355294	0	21
1434.43	37.6321	25.7051	0.356808	0	21
1438.45	38.1786	25.6333	0.355972	0	20
1439.22	38.1583	25.8457	0.357477	0	21
1443.35	38.2284	25.8993	0.356643	0	21
1444.5	38.223	25.8786	0.355814	0	20
1452.4	38.0151	26.0211	0.357309	0	22
1456.61	38.161	26.4389	0.356481	0	22
1459.41	38.0877	26.3882	0.357968	0	22
1476.95	37.9295	28.3491	0.357143	0	27
1482.53	37.8116	28.3639	0.356322	0	28
1484.66	37.775	28.3232	0.355505	0	27
1486.97	37.7954	28.2791	0.354691	0	26
1487.07	37.9956	28.2772	0.353881	0	25
1496.1	37.9711	28.2163	0.353075	0	25
1501.58	37.9871	28.6242	0.352273	0	26
1502.59	37.971	28.605	0.351474	0	25
1502.86	38.3159	28.5998	0.350679	0	24
1510.36	38.2544	29.0498	0.349887	0	26
1510.74	38.2925	29.0426	0.349099	0	25
1514.42	38.2488	28.9894	0.348315	0	25
1517.21	38.2585	29.1246	0.347534	0	26
1519.64	38.2874	29.1023	0.346756	0	26
1520.61	38.3951	29.0836	0.345982	0	25
1524.87	38.3216	29.0024	0.345212	0	24
1525.18	38.454	28.9965	0.344444	0	23
1530.36	38.4965	28.8983	0.343681	0	22
1530.78	38.5476	28.8904	0.34292	0	21
1531.23	38.5365	28.882	0.344371	0	21
1533.87	38.4699	28.8321	0.345815	0	21
1534.6	38.4517	28.8185	0.347253	0	21
1535.74	38.8342	28.797	0.346491	0	20
1536.73	38.8092	29.0914	0.347921	0	21
1545.05	38.9152	28.9347	0.347162	0	20
1550.12	38.897	28.8402	0.346405	0	19
1559.26	38.6931	29.3154	0.345652	0	22
1563.86	38.5899	29.4131	0.344902	0	22
1563.9	38.5889	29.4124	0.34632	0	22
1568.09	38.4857	29.3338	0.347732	0	22
1571.64	38.3988	29.2675	0.349138	0	22
1580.63	38.1869	29.282	0.348387	0	24
1582.88	38.1428	29.2859	0.347639	0	24
1585.53	38.1289	29.2369	0.346895	0	23
1585.94	38.3808	29.2293	0.346154	0	22
1588.2	38.3542	29.1877	0.345416	0	21
1590.22	38.3056	29.1978	0.346809	0	22
1591.2	38.2819	29.1863	0.348195	0	23
1592.98	38.2604	29.1536	0.347458	0	22
1595.41	38.4658	29.1092	0.346723	0	21
1610.86	38.0968	29.1713	0.348101	0	25
1615.88	37.9785	29.0806	0.349474	0	25
1618.6	38.0934	29.0318	0.34874	0	24
1619.31	38.1352	29.019	0.348008	0	23
1625.79	38.0558	28.9615	0.34728	0	23
1625.94	38.0665	28.9588	0.346555	0	22
1630.74	37.9545	28.8944	0.347917	0	23
1644.42	37.7432	28.8902	0.347193	0	25
1649.4	37.7076	28.817	0.346473	0	25
1652.45	37.7969	28.7636	0.345756	0	24
1654.02	37.7734	28.7364	0.345041	0	23
1656.11	37.8147	28.7001	0.34433	0	22
1657.42	37.7847	28.7599	0.345679	0	23
1657.69	38.03	28.7552	0.344969	0	22
1662.35	37.9234	28.6747	0.346311	0	22
1663.59	37.8952	28.6533	0.347648	0	22
1665.01	37.9768	28.6764	0.346939	0	22
1665.63	37.9627	28.6657	0.348269	0	22
1665.75	37.9598	28.6635	0.349593	0	22
1669.03	38.0008	28.6073	0.348884	0	21
1670.02	38.006	28.5903	0.348178	0	20
1670.68	38.1893	28.579	0.347475	0	19
1672.6	38.2458	28.5463	0.346774	0	18
1673.53	38.2937	28.5304	0.346076	0	17
1679.41	38.3282	28.8486	0.345382	0	18
1683.23	38.2912	28.7832	0.344689	0	17
1684.56	38.2608	28.7604	0.346	0	17
1688.26	38.2893	28.6974	0.345309	0	16
1694.31	38.3145	28.595	0.344622	0	15
1694.44	38.3115	28.5927	0.345924	0	15
1696.01	38.2761	28.5663	0.347222	0	15
1697.14	38.3022	28.5473	0.346535	0	14
1698.33	38.2754	28.5273	0.347826	0	14
1699.42	38.3293	28.5089	0.34714	0	13
1701.17	38.2899	28.4796	0.348425	0	13
1702.5	38.6828	28.6094	0.347741	0	13
1703.39	38.6949	28.5944	0.347059	0	12
1705.4	38.6693	28.8852	0.34638	0	13
1706.17	38.7523	28.8721	0.345703	0	12
1708.23	38.9654	28.8373	0.345029	0	11
1711.38	38.8938	28.7843	0.346303	0	11
1712.61	38.9283	28.7636	0.345631	0	10
1713.54	38.9072	28.748	0.346899	0	10
1720.85	38.7418	28.806	0.348162	0	13
1723.25	38.688	28.8826	0.349421	0	14
1726.76	38.6093	28.8238	0.350674	0	14
1726.94	38.6053	28.8209	0.351923	0	14
1733.36	38.5085	28.897	0.351248	0	14
1743.44	38.4615	29.0055	0.350575	0	16
1744.87	38.4305	29.0494	0.349904	0	16
1745.91	38.4077	29.2173	0.351145	0	17
1747.92	38.3976	29.1844	0.350476	0	17
1749.01	38.5777	29.1661	0.34981	0	16
1749.94	38.5774	29.1506	0.349146	0	15
1751.05	38.6077	29.1321	0.348485	0	14
1754.15	38.5395	29.0806	0.349716	0	14
1755.06	38.5508	29.0656	0.349057	0	13
1758.46	38.4765	29.0094	0.348399	0	12
1766.29	38.3061	28.9124	0.349624	0	14
1769.37	38.3244	28.9094	0.348968	0	14
1773.74	38.23	28.8382	0.350187	0	14
1778.21	38.2286	29.4166	0.349533	0	15
1780.88	38.1714	29.4452	0.350746	0	16
1781	38.1688	29.4432	0.351955	0	16
1782.68	38.1328	29.4154	0.35316	0	16
1787.5	38.4756	29.4049	0.352505	0	17
1789.38	38.4475	29.607	0.351852	0	18
1789.48	38.4454	29.6053	0.35305	0	18
1797.04	38.3842	29.6279	0.352399	0	18
1807.09	38.2025	29.7142	0.35175	0	19
1807.1	38.2429	29.7141	0.351103	0	18
1825.19	38.0677	29.6908	0.350459	0	23
1826.14	38.0503	29.6753	0.349817	0	22
1827.51	38.0373	29.653	0.349177	0	21
1827.84	38.0305	29.6478	0.350365	0	21
1829.68	37.9922	29.8215	0.351548	0	22
1834.13	37.9	29.8245	0.352727	0	24
1835.47	37.9081	29.8028	0.352087	0	23
1836.85	37.8795	29.7803	0.353261	0	23
1837.53	38.0868	29.7693	0.352622	0	22
1841.39	38.0125	29.798	0.351986	0	22
1845.49	37.9427	29.9926	0.351351	0	22
1850.6	37.8671	29.9616	0.350719	0	22
1850.85	37.862	29.9576	0.351885	0	22
1852.79	37.8223	29.9317	0.353047	0	23
1853.82	37.8014	29.9152	0.354204	0	23
1855.37	37.8429	29.9924	0.353571	0	23
1856.58	38.0976	29.9881	0.352941	0	23
1864.1	38.1186	29.9706	0.352313	0	23
1866.73	38.0853	29.959	0.351687	0	23
1871.14	37.9955	29.8883	0.352837	0	23
1878.74	38.0654	29.9742	0.352212	0	25
1879.91	38.2756	29.9555	0.35159	0	24
1880.05	38.2729	29.9534	0.352734	0	24
1882.22	38.2865	29.9577	0.352113	0	24
1883.23	38.2668	29.9416	0.351494	0	23
1888.82	38.1642	29.854	0.350877	0	23
1889.9	38.1422	29.8368	0.352014	0	23
1892.33	38.1229	29.7985	0.351399	0	22
1895.52	38.0588	30.173	0.352531	0	23
1898.9	38.1406	30.1193	0.351916	0	22
1901.68	38.1318	30.1097	0.351304	0	22
1906.1	38.1155	30.0882	0.350694	0	23
1910.65	38.0606	30.1782	0.350087	0	24
1914.17	38.0023	30.3496	0.349481	0	24
1918.5	37.9384	30.418	0.348877	0	24
1922.03	37.8688	30.4405	0.35	0	25
1924.89	37.881	30.3952	0.349398	0	24
1926.14	37.998	30.3756	0.348797	0	23
1928.03	37.9804	30.3458	0.348199	0	22
1928.06	37.9797	30.3453	0.349315	0	22
1931.13	37.9194	30.2971	0.350427	0	22
1935.4	37.8791	30.2302	0.349829	0	21
1935.69	37.9955	30.2257	0.349233	0	20
1940.13	38.0107	30.168	0.348639	0	20
1944.29	38.04	30.1035	0.348048	0	19
1949	37.9481	30.146	0.349153	0	21
1949.14	37.9991	30.1439	0.348562	0	20
1956.7	37.8522	30.0274	0.349662	0	20
1959.96	37.7892	29.9774	0.350759	0	20
1963.87	37.7722	30.0834	0.350168	0	21
1965.81	37.7597	30.0729	0.34958	0	21
1974.73	37.7024	30.0759	0.348993	0	21
1978.53	37.7373	30.1096	0.348409	0	21
1980.67	37.7039	30.1118	0.347826	0	21
1982.49	37.9218	30.0841	0.347245	0	20
1984.3	37.8872	30.0567	0.348333	0	20
1998.38	37.6909	30.019	0.347754	0	23
2002.34	37.7755	30.3326	0.347176	0	24
2004.55	37.7708	30.2992	0.3466	0	23
2006.78	37.7287	30.2654	0.347682	0	23
2008.4	37.8382	30.2411	0.347107	0	22
